image_id,label_id
36025,17 53 66 153 164 170 181 184 222 
36026,49 53 61 105 106 132 
36027,17 18 44 66 142 171 175 184 193 210 222 
36028,17 49 66 105 137 148 183 
36029,17 49 53 106 153 164 190 
36030,17 20 62 66 105 137 
36031,17 49 66 105 183 184 214 222 
36032,17 66 105 131 137 183 214 
36033,19 137 148 181 184 
36034,17 18 62 66 105 137 148 154 164 184 214 
36035,19 62 66 98 105 155 184 
36036,17 66 77 133 159 170 171 184 
36037,6 17 66 111 131 148 165 184 222 
36038,17 19 20 53 62 66 79 131 137 153 171 184 210 222 226 
36039,17 19 49 53 78 106 148 153 164 190 222 
36040,66 70 95 137 171 175 184 214 
36041,17 53 66 131 137 171 184 193 
36042,17 31 40 53 66 184 222 
36043,17 66 98 110 133 170 171 184 203 222 
36044,18 44 66 116 131 155 164 184 222 
36045,17 19 79 106 115 117 148 176 187 222 226 
36046,17 19 25 53 66 78 142 148 201 222 227 
36047,17 53 66 100 131 148 222 
36048,17 25 49 91 99 105 106 111 143 
36049,17 53 60 78 106 185 
36050,17 53 66 137 171 184 193 210 
36051,19 49 59 66 95 164 184 
36052,20 62 66 101 105 137 153 
36053,17 53 66 78 133 170 184 
36054,17 18 44 53 66 105 128 153 184 222 
36055,17 53 66 88 105 153 222 
36056,17 53 106 153 164 190 
36057,17 20 62 66 97 105 205 
36058,17 19 31 66 131 133 137 170 
36059,11 17 53 66 78 153 164 184 190 
36060,53 66 78 105 153 
36061,17 49 105 106 224 
36062,15 17 66 111 115 137 176 189 226 
36063,19 53 93 105 106 137 153 164 
36064,19 44 66 71 171 175 184 
36065,15 66 111 115 137 176 189 
36066,17 49 66 105 126 200 224 226 
36067,17 20 53 66 127 133 137 170 
36068,6 17 19 40 53 66 111 131 148 165 222 
36069,28 40 59 66 
36070,15 66 111 115 137 176 189 
36071,7 17 21 63 66 70 103 171 
36072,17 20 36 53 62 66 153 171 184 210 
36073,17 19 49 53 91 105 106 
36074,2 17 36 44 53 62 66 78 85 153 171 184 210 
36075,19 59 66 92 151 169 
36076,17 53 66 100 131 137 176 222 227 
36077,36 66 71 133 164 171 184 
36078,17 18 19 53 66 78 105 116 131 222 
36079,66 106 132 
36080,63 66 98 119 148 
36081,36 62 66 78 137 171 175 184 214 
36082,17 66 100 138 176 222 
36083,44 53 66 70 81 102 184 
36084,18 44 49 66 105 111 132 184 
36085,36 44 62 66 98 105 131 133 153 164 184 
36086,19 59 66 201 
36087,17 53 66 78 137 153 164 184 
36088,17 19 49 53 61 78 105 106 222 
36089,17 20 62 66 98 105 137 153 184 
36090,19 53 105 106 111 137 
36091,17 66 131 133 137 154 164 170 184 
36092,20 36 53 62 66 105 137 148 153 184 214 
36093,4 17 53 66 78 105 137 184 
36094,66 133 148 171 180 184 
36095,17 66 105 137 164 183 214 222 
36096,17 66 115 137 148 176 181 189 222 
36097,62 66 70 137 153 171 184 222 
36098,44 66 70 133 153 164 170 184 
36099,17 19 66 78 88 105 205 
36100,17 20 66 71 98 137 171 184 214 
36101,15 17 66 111 137 176 
36102,17 32 49 53 78 97 105 106 
36103,19 59 92 106 151 
36104,17 20 53 62 66 79 105 137 148 205 
36105,19 59 66 
36106,17 106 115 176 
36107,17 20 62 66 137 148 171 184 
36108,17 53 66 78 100 222 
36109,19 20 52 66 105 171 
36110,17 20 56 62 66 137 171 176 184 222 
36111,17 49 66 105 126 148 200 205 224 
36112,19 59 66 151 184 
36113,17 49 66 105 200 224 
36114,17 20 47 62 66 137 153 171 176 
36115,17 32 66 78 97 105 214 
36116,17 18 53 66 78 105 137 141 148 153 
36117,19 40 66 98 165 184 222 
36118,17 20 47 62 66 98 101 180 184 186 
36119,53 131 153 164 190 
36120,17 18 44 66 70 105 153 164 184 
36121,17 66 100 111 137 176 222 
36122,17 53 66 88 105 153 
36123,17 37 53 66 78 81 
36124,49 53 79 106 138 153 164 190 
36125,19 36 43 62 66 111 116 137 171 180 184 199 
36126,17 53 66 137 144 171 175 184 193 217 
36127,17 20 66 127 133 137 148 170 222 
36128,62 66 111 137 171 181 184 214 222 
36129,17 78 93 105 113 131 153 213 
36130,14 17 19 44 66 79 111 131 133 148 170 184 222 
36131,19 36 66 70 105 111 137 184 
36132,18 44 49 66 70 105 164 184 
36133,17 53 106 153 164 190 
36134,17 20 62 66 98 105 153 
36135,19 53 66 148 171 175 181 184 193 210 
36136,14 17 66 98 133 170 222 
36137,66 105 137 148 183 214 
36138,36 53 66 75 111 137 153 164 184 
36139,17 19 62 66 133 135 137 142 148 171 222 
36140,17 49 53 78 105 106 126 224 
36141,17 18 44 66 153 171 184 210 222 
36142,17 20 52 66 95 99 105 171 214 
36143,49 105 106 183 214 
36144,44 66 71 139 148 171 186 203 
36145,19 66 74 100 137 138 176 
36146,4 19 53 66 105 153 184 
36147,7 17 20 66 79 95 137 171 175 184 
36148,19 59 66 92 151 169 
36149,17 18 53 66 105 116 137 164 166 181 184 222 
36150,14 17 32 66 78 97 105 214 222 
36151,17 19 66 78 79 133 155 170 222 
36152,17 19 66 78 115 137 148 176 227 
36153,36 44 62 66 70 105 133 137 153 184 
36154,17 53 66 78 88 101 105 138 153 
36155,17 19 20 66 98 137 153 171 184 
36156,17 20 47 62 66 99 105 137 153 
36157,17 55 66 87 98 144 171 175 193 222 
36158,17 49 53 106 153 164 190 222 
36159,53 66 131 137 171 193 
36160,17 66 133 170 171 203 222 
36161,7 44 66 98 171 175 184 222 
36162,17 37 44 53 66 81 
36163,17 19 66 95 98 116 164 184 222 
36164,53 56 66 137 153 164 171 175 184 193 
36165,53 113 153 171 193 
36166,36 44 66 133 153 171 184 210 
36167,14 66 133 164 170 184 
36168,66 70 79 95 137 171 175 184 214 
36169,14 17 44 66 70 131 133 170 184 222 
36170,66 98 203 220 222 
36171,17 49 53 105 106 111 153 
36172,17 49 53 106 138 153 164 190 
36173,113 146 222 
36174,17 66 97 105 141 153 
36175,19 53 62 66 105 153 184 
36176,44 66 70 95 111 137 171 175 184 
36177,20 47 66 105 137 153 176 
36178,17 53 66 78 88 105 137 153 
36179,14 17 66 78 97 105 131 141 205 222 
36180,66 137 153 171 176 189 
36181,17 20 21 66 87 103 110 171 
36182,19 53 66 102 133 170 184 
36183,18 49 53 66 105 137 153 222 
36184,53 66 137 153 164 184 190 222 
36185,17 19 106 115 176 187 
36186,18 44 49 66 105 138 153 222 
36187,14 17 44 66 70 111 131 133 170 171 184 222 
36188,6 17 34 53 106 111 
36189,49 53 59 66 105 184 222 
36190,17 19 59 66 78 100 169 
36191,36 62 66 70 111 137 153 164 171 184 
36192,17 19 62 66 78 105 153 
36193,49 53 61 105 106 
36194,44 66 142 171 184 
36195,17 20 62 66 98 171 175 184 214 
36196,17 19 49 53 61 105 106 222 
36197,53 106 153 171 193 210 
36198,17 53 66 137 153 164 190 193 210 
36199,17 18 19 44 66 142 148 153 171 175 184 193 210 226 
36200,66 131 180 186 194 203 
36201,19 20 44 66 71 154 171 180 184 186 194 
36202,66 118 148 180 186 203 
36203,17 53 106 153 164 190 222 
36204,7 19 44 62 66 95 98 137 148 171 175 184 214 222 
36205,17 66 99 100 
36206,17 62 66 131 137 164 184 214 
36207,17 66 78 97 131 171 175 184 193 214 222 
36208,20 62 66 78 137 171 184 
36209,17 51 66 98 111 158 180 186 
36210,5 17 53 93 106 111 137 148 153 164 176 190 
36211,17 40 66 99 133 165 184 222 
36212,17 18 44 66 171 184 222 
36213,53 66 105 153 184 222 
36214,53 106 153 164 190 222 
36215,17 49 78 105 106 126 224 
36216,17 19 66 79 95 171 175 184 214 
36217,6 17 19 40 53 66 78 79 106 148 165 222 226 
36218,36 62 66 70 137 153 171 184 210 226 
36219,14 17 19 44 66 79 131 133 148 170 171 184 222 
36220,19 59 92 106 151 
36221,53 66 88 105 138 141 153 222 
36222,19 66 70 111 133 137 170 184 
36223,44 66 71 98 148 171 184 203 
36224,19 44 66 71 139 159 171 180 184 186 194 203 
36225,19 40 53 106 
36226,66 70 111 133 137 170 222 
36227,66 111 115 137 155 176 189 222 
36228,17 44 66 79 133 170 184 222 
36229,49 53 61 105 106 222 
36230,18 44 49 53 66 105 164 184 222 
36231,36 66 70 95 111 137 153 164 184 
36232,66 111 
36233,7 17 66 95 137 171 175 222 
36234,53 66 105 109 142 153 
36235,36 44 66 70 79 131 171 184 226 
36236,49 53 78 88 105 106 
36237,17 66 99 133 170 
36238,78 97 105 106 141 205 
36239,53 66 70 153 164 184 190 222 
36240,19 49 53 61 78 105 106 222 
36241,53 66 94 105 153 184 
36242,52 66 105 
36243,17 18 44 66 142 148 171 175 184 193 210 222 
36244,44 66 171 180 186 226 
36245,36 62 66 111 133 137 171 184 210 226 
36246,19 59 92 106 151 
36247,7 17 53 56 66 137 171 175 193 210 222 
36248,49 53 106 111 137 153 164 190 
36249,17 59 66 151 169 222 
36250,32 53 66 78 97 105 153 
36251,36 53 62 66 111 153 164 184 222 
36252,7 17 53 56 66 78 171 175 193 222 
36253,6 17 106 137 176 
36254,17 20 62 66 98 105 133 148 153 184 
36255,14 17 65 66 73 91 105 143 
36256,17 66 100 101 137 138 173 176 
36257,20 47 66 105 111 137 153 176 214 
36258,17 53 66 153 164 184 190 222 
36259,19 66 100 137 142 176 227 
36260,53 153 164 190 222 
36261,17 66 87 98 103 171 175 214 222 
36262,17 53 66 98 222 
36263,17 53 56 66 137 153 171 175 193 222 
36264,6 17 19 53 78 106 148 222 
36265,66 98 150 180 186 203 220 222 
36266,14 17 32 66 75 97 105 
36267,17 18 44 49 66 105 184 214 222 
36268,17 105 106 183 214 
36269,18 44 66 105 111 116 137 164 184 222 
36270,66 98 180 186 203 220 222 
36271,36 44 66 171 184 210 214 226 
36272,53 106 111 138 153 164 190 
36273,19 44 66 133 139 154 180 184 186 
36274,66 137 144 171 176 193 
36275,17 53 56 66 137 153 164 171 184 190 193 222 
36276,14 36 49 53 66 102 105 184 224 
36277,17 20 66 117 127 133 137 148 170 184 226 
36278,20 66 98 171 203 220 222 
36279,19 20 66 71 98 164 171 184 
36280,17 53 66 137 144 171 175 184 193 210 222 
36281,17 19 66 101 114 137 148 171 175 184 214 
36282,62 66 70 116 137 164 171 184 222 
36283,17 66 99 100 
36284,19 36 44 53 62 66 98 105 133 153 164 184 
36285,36 43 44 66 111 153 171 184 226 
36286,17 19 26 49 53 65 91 105 106 143 222 
36287,17 20 36 53 62 66 137 153 164 181 184 222 
36288,17 49 53 78 106 148 153 164 190 222 
36289,17 19 66 78 98 103 121 142 148 158 175 214 222 
36290,20 47 62 66 79 137 153 171 176 184 
36291,40 59 66 92 151 164 184 222 
36292,17 66 97 101 105 138 153 
36293,17 19 20 66 95 105 137 148 214 
36294,17 53 66 78 
36295,17 20 66 137 154 166 171 184 
36296,44 48 66 98 131 150 154 171 180 184 186 203 222 
36297,17 36 62 66 105 153 184 
36298,17 49 66 73 105 126 205 224 
36299,17 49 53 106 164 213 
36300,18 44 49 53 66 105 137 222 
36301,79 93 106 137 153 164 176 
36302,17 20 62 66 105 137 148 205 
36303,17 19 36 44 66 131 153 171 184 214 222 226 
36304,9 17 53 62 66 79 98 148 164 184 214 
36305,17 20 47 62 66 110 137 153 171 
36306,36 53 62 66 78 105 137 153 184 
36307,17 18 44 66 171 175 184 193 214 222 
36308,36 44 66 131 133 153 171 184 210 
36309,17 18 44 49 66 101 105 
36310,44 66 159 171 184 222 
36311,17 66 98 170 222 
36312,17 19 106 115 148 176 181 187 
36313,19 66 115 135 146 
36314,66 100 111 137 138 176 
36315,17 20 62 66 131 137 164 184 214 222 
36316,36 53 62 66 70 137 153 164 171 184 
36317,17 19 53 66 100 117 137 176 226 
36318,17 62 66 72 171 184 
36319,17 40 66 72 148 165 184 
36320,19 66 171 184 194 203 214 
36321,17 19 62 66 78 105 133 148 214 222 
36322,17 19 53 78 88 105 106 
36323,17 36 44 66 137 171 184 
36324,44 66 95 137 171 175 184 214 226 
36325,17 53 66 75 137 184 201 222 
36326,17 66 115 137 144 171 176 193 
36327,17 53 66 153 164 184 190 222 
36328,53 74 88 105 106 111 113 137 153 
36329,17 18 44 49 66 105 137 184 222 
36330,66 98 
36331,17 59 66 151 169 222 
36332,36 42 49 53 66 76 105 132 148 184 
36333,6 17 19 53 66 111 165 
36334,17 19 20 53 66 137 148 164 214 222 
36335,17 53 78 81 106 
36336,17 66 133 170 181 184 222 
36337,66 98 150 180 186 203 220 222 
36338,15 17 66 111 115 137 176 189 
36339,17 18 44 66 105 116 184 222 
36340,53 88 105 137 141 153 222 
36341,66 98 171 180 186 203 220 222 
36342,66 137 142 144 171 176 193 
36343,4 5 19 66 93 137 153 164 176 
36344,17 66 105 152 158 184 214 222 
36345,17 18 19 53 62 66 79 98 105 133 142 148 178 184 
36346,44 66 70 111 133 137 153 170 171 184 222 
36347,28 33 53 106 111 
36348,17 19 53 66 137 201 227 
36349,17 20 66 137 148 153 171 176 184 
36350,17 36 53 66 137 148 171 175 184 
36351,17 62 66 105 116 133 137 148 155 184 222 
36352,19 59 92 106 151 
36353,17 18 66 101 105 137 153 222 
36354,66 71 118 131 150 155 180 186 
36355,17 66 100 
36356,17 66 111 118 133 148 155 203 206 222 
36357,44 66 105 184 222 
36358,53 66 79 88 105 141 214 
36359,66 70 111 115 137 176 184 189 
36360,17 36 44 66 70 79 171 184 
36361,17 49 66 105 126 200 214 224 
36362,19 59 66 151 169 
36363,17 32 78 97 105 106 214 
36364,44 66 91 101 105 
36365,20 62 66 98 105 171 184 222 
36366,17 20 47 66 154 166 171 184 
36367,53 153 164 190 222 
36368,36 44 66 70 111 153 164 171 184 
36369,44 66 70 133 170 184 222 
36370,66 131 133 171 180 184 203 
36371,17 49 53 61 105 106 148 222 
36372,66 103 164 171 184 214 
36373,14 17 18 44 55 66 98 105 153 222 226 
36374,19 49 53 61 105 106 222 
36375,93 105 106 113 137 176 
36376,17 20 62 66 98 99 148 171 214 
36377,17 40 53 106 
36378,17 20 66 79 95 117 137 148 171 222 226 
36379,30 66 222 
36380,17 19 53 60 78 106 185 
36381,17 18 53 66 128 137 148 153 164 171 184 222 
36382,6 17 19 66 137 148 176 222 
36383,36 43 53 66 111 131 137 171 181 184 199 210 
36384,19 40 59 66 151 165 
36385,17 18 44 66 70 105 116 164 184 222 
36386,44 62 66 116 117 155 164 171 184 
36387,18 44 66 85 153 171 184 
36388,17 49 78 105 106 126 200 224 
36389,17 49 53 105 106 111 132 148 222 
36390,17 66 159 171 203 214 
36391,17 19 49 66 78 79 91 105 148 
36392,17 19 49 66 78 91 222 
36393,19 49 53 106 153 164 184 190 
36394,18 53 66 70 137 164 184 190 222 
36395,17 44 62 66 135 137 153 171 184 
36396,17 44 62 66 137 171 175 184 214 
36397,17 19 40 53 59 66 165 184 222 
36398,36 44 62 66 70 105 133 153 164 184 
36399,17 36 62 66 105 132 133 137 153 184 
36400,28 33 53 79 106 111 
36401,17 44 66 79 111 133 170 171 184 222 
36402,17 53 78 153 164 184 190 222 
36403,17 36 43 44 62 66 133 153 171 184 222 
36404,7 17 56 66 171 175 193 222 
36405,17 36 53 66 78 79 105 117 153 226 
36406,19 44 66 71 79 111 133 142 148 154 171 184 
36407,2 17 36 53 66 137 153 164 184 222 
36408,17 31 66 78 133 137 
36409,17 18 44 66 98 105 116 142 184 
36410,18 19 44 53 66 105 137 148 153 184 222 
36411,44 48 66 133 139 142 154 180 184 186 
36412,17 20 62 66 105 184 214 
36413,17 19 36 62 66 133 137 148 154 171 175 184 
36414,17 19 20 66 137 164 176 214 222 
36415,17 66 78 79 97 105 141 205 
36416,10 14 17 53 66 119 180 202 222 
36417,17 53 78 106 148 153 171 217 222 
36418,17 20 62 66 97 105 205 
36419,17 66 133 170 184 226 
36420,4 17 53 93 106 137 164 171 184 214 222 
36421,4 17 66 131 137 142 176 227 
36422,28 53 66 106 111 
36423,17 53 58 66 78 142 148 176 222 227 
36424,20 48 66 148 154 158 180 186 191 
36425,17 20 36 53 62 66 105 133 137 148 153 184 
36426,17 19 44 62 66 70 105 133 148 214 222 
36427,14 97 105 106 141 153 
36428,14 66 97 105 141 205 
36429,17 53 66 78 153 164 171 184 190 222 
36430,17 31 53 59 66 184 222 
36431,17 53 78 81 106 
36432,19 36 53 66 102 153 164 184 
36433,17 19 106 115 176 187 
36434,66 98 150 180 186 203 220 222 
36435,66 95 111 116 137 171 180 181 184 
36436,17 20 25 66 79 99 127 133 170 182 
36437,14 17 49 66 98 105 137 183 222 
36438,52 153 164 222 
36439,17 56 66 111 137 171 184 
36440,44 62 66 98 171 184 214 222 
36441,17 18 66 98 171 175 184 193 222 
36442,17 25 66 79 99 131 133 170 182 
36443,17 93 106 111 137 153 164 176 222 
36444,17 19 31 53 66 78 79 131 222 226 
36445,17 20 62 66 78 105 153 
36446,66 98 150 180 186 203 220 222 
36447,7 17 18 44 66 131 171 175 184 193 222 
36448,62 63 66 98 105 153 164 184 222 
36449,17 53 66 78 137 222 227 
36450,17 20 62 66 70 137 148 153 164 184 
36451,17 49 53 78 105 106 141 153 222 
36452,53 106 212 
36453,6 17 19 66 78 115 117 131 137 142 148 176 227 
36454,17 49 105 106 183 
36455,17 53 62 66 137 148 171 175 184 222 
36456,17 66 87 89 98 103 110 115 171 
36457,19 36 44 62 66 105 133 153 164 171 184 222 
36458,2 66 154 180 186 203 222 
36459,36 43 62 66 111 137 153 171 184 
36460,17 53 106 
36461,17 53 78 106 
36462,17 20 62 66 105 133 137 184 
36463,19 59 92 106 151 
36464,17 49 53 78 106 153 164 190 222 
36465,93 105 106 113 137 176 
36466,66 88 105 111 137 138 153 
36467,19 59 92 106 151 
36468,17 66 99 105 133 170 
36469,17 53 66 78 201 
36470,17 32 66 97 105 222 
36471,44 66 70 78 133 170 203 222 
36472,17 19 40 53 78 102 106 
36473,93 106 137 148 153 164 176 
36474,17 26 49 53 91 105 106 143 205 222 
36475,19 53 106 153 164 190 
36476,17 49 53 79 105 106 222 
36477,19 31 40 53 59 106 
36478,17 20 47 66 137 159 171 184 
36479,17 53 106 153 164 190 
36480,66 70 111 137 171 176 184 
36481,17 19 20 62 66 105 137 148 153 222 
36482,17 53 106 153 164 190 
36483,17 66 111 115 131 137 148 176 227 
36484,17 53 56 66 131 137 171 175 184 193 222 
36485,17 18 44 66 105 116 166 184 
36486,19 36 59 62 66 105 153 164 184 
36487,19 59 66 92 151 169 
36488,53 88 105 106 148 153 
36489,53 102 106 
36490,17 19 20 62 66 70 105 111 137 153 184 
36491,17 66 98 99 127 133 170 
36492,17 53 106 138 153 164 190 
36493,20 62 66 98 105 153 164 184 222 
36494,17 33 53 79 106 111 
36495,49 53 61 105 106 222 
36496,17 36 62 66 105 137 153 184 
36497,17 19 37 53 106 
36498,17 53 66 133 170 184 
36499,19 106 115 176 181 187 
36500,17 19 106 115 148 176 187 222 
36501,17 66 105 126 184 222 224 
36502,17 19 66 133 137 148 170 
36503,17 18 53 66 105 116 137 148 184 222 
36504,17 49 78 105 106 126 224 
36505,49 53 106 136 142 164 
36506,17 20 62 66 99 133 153 171 184 
36507,7 17 53 56 66 148 171 175 193 210 222 
36508,17 53 106 111 137 153 164 190 
36509,93 105 137 153 176 181 
36510,17 19 34 40 53 78 79 106 111 
36511,17 37 53 78 106 111 
36512,17 53 56 66 153 164 184 190 222 
36513,17 49 53 61 105 106 222 
36514,17 20 62 66 98 105 110 153 184 222 
36515,17 18 66 70 98 116 164 184 222 
36516,17 19 20 66 95 137 171 175 184 
36517,19 59 66 92 151 
36518,19 59 92 106 151 
36519,17 36 53 62 66 70 137 153 164 184 222 
36520,17 66 87 89 98 103 110 115 171 175 
36521,15 17 19 66 111 115 137 176 189 222 
36522,17 53 88 105 106 153 
36523,17 66 70 87 98 99 100 
36524,17 20 62 66 70 111 137 153 171 184 210 
36525,17 19 59 66 151 169 
36526,32 44 66 70 105 111 184 222 
36527,66 70 91 99 111 
36528,17 44 48 62 66 154 180 184 186 222 
36529,17 19 44 66 79 117 131 133 148 170 171 184 222 226 
36530,11 17 18 53 66 101 105 153 222 
36531,36 53 62 66 70 111 137 148 164 171 184 214 222 
36532,53 74 88 105 137 138 153 
36533,17 37 53 66 79 111 201 
36534,19 59 92 106 151 
36535,11 18 19 53 66 105 131 153 164 181 184 
36536,19 36 66 70 171 184 214 
36537,3 17 66 79 106 137 148 176 
36538,17 37 53 59 106 
36539,17 53 66 78 98 100 
36540,93 106 113 137 164 176 
36541,17 40 59 106 
36542,17 36 49 53 66 76 105 132 164 184 222 
36543,40 59 66 151 165 
36544,66 100 111 137 138 176 181 
36545,19 106 115 181 187 
36546,17 66 78 105 142 205 222 
36547,4 53 88 105 106 153 
36548,17 19 36 44 62 66 70 133 137 148 171 175 178 184 222 
36549,17 18 44 66 98 105 153 222 
36550,17 44 62 66 133 148 153 164 171 184 
36551,17 20 53 62 66 105 137 153 184 214 222 
36552,62 66 70 98 105 116 137 148 184 222 
36553,17 53 66 98 171 175 184 193 210 222 
36554,17 66 70 111 133 137 170 
36555,17 91 113 115 146 148 
36556,17 44 62 66 137 171 175 184 214 
36557,17 20 47 53 62 66 137 154 164 171 184 
36558,20 47 66 105 111 137 153 176 184 
36559,17 32 49 66 78 105 
36560,17 19 49 78 105 106 126 148 224 
36561,17 53 66 105 153 164 184 222 
36562,44 66 131 171 184 
36563,17 66 95 99 124 171 214 
36564,40 59 66 151 165 
36565,36 44 53 66 70 137 153 164 184 190 222 
36566,17 62 66 133 137 153 171 181 184 210 222 
36567,17 19 44 66 133 137 170 171 175 184 222 
36568,17 19 49 62 66 70 98 105 133 148 222 
36569,18 19 66 105 116 184 
36570,11 18 44 66 105 111 153 164 166 181 184 
36571,66 100 111 137 138 176 
36572,49 53 66 153 164 184 190 222 
36573,44 66 138 153 171 184 193 210 217 
36574,17 62 66 72 116 137 155 164 171 180 184 222 
36575,17 19 37 53 66 
36576,17 53 78 106 171 193 211 222 
36577,19 55 59 66 92 98 151 169 
36578,17 20 62 66 137 153 171 184 
36579,17 19 66 67 131 148 165 216 
36580,36 62 66 70 133 137 153 164 184 
36581,66 121 131 135 153 184 222 
36582,49 53 61 79 105 106 
36583,17 49 66 91 99 105 
36584,10 15 55 66 98 180 184 222 
36585,19 44 66 95 98 105 184 214 222 
36586,17 40 59 66 151 165 222 
36587,17 66 98 103 171 175 214 222 
36588,36 44 66 70 111 131 153 164 171 184 
36589,36 62 66 75 111 137 153 171 184 
36590,17 19 106 115 137 176 
36591,31 66 100 137 176 227 
36592,93 106 137 153 164 176 
36593,17 26 49 53 91 105 106 143 205 
36594,19 37 53 106 
36595,17 21 66 78 95 137 164 184 
36596,4 17 53 66 78 105 153 
36597,7 17 18 56 66 98 131 164 184 222 
36598,17 18 44 49 66 105 130 181 222 
36599,17 53 66 78 79 111 131 171 175 184 193 222 
36600,17 19 31 53 66 78 81 117 148 222 226 
36601,14 17 30 66 73 78 105 134 
36602,7 17 53 66 137 148 171 175 184 193 210 
